3.72,-0.19,-0.13,1493,1507,1214,1493,18.50,-0.57
3.71,-0.18,-0.26,1497,1503,1218,1497,18.52,-0.36
3.71,-0.19,-0.21,1497,1503,1218,1497,18.55,-0.17
3.70,-0.19,-0.18,1497,1503,1226,1497,18.58,0.15
3.70,-0.19,-0.02,1497,1503,1226,1497,18.61,0.51
3.69,-0.19,-0.21,1493,1507,1226,1493,18.62,0.61
3.69,-0.18,-0.43,1493,1507,1226,1493,18.65,1.07
3.67,-0.18,-0.93,1493,1507,1230,1493,18.68,1.64
3.66,-0.18,-1.46,1493,1507,1230,1493,18.70,1.83
3.65,-0.18,-1.66,1497,1503,1238,1497,18.70,1.74
3.65,-0.19,-1.46,1497,1503,1238,1497,18.71,1.69
3.64,-0.19,-1.02,1493,1507,1242,1493,18.74,1.82
3.64,-0.20,-0.87,1493,1507,1242,1493,18.76,2.16
3.62,-0.20,-0.73,1493,1507,1246,1493,18.77,2.30
3.61,-0.19,-0.86,1493,1507,1246,1493,18.75,1.78
3.61,-0.20,-0.49,1500,1507,1255,1500,18.75,1.56
